,short_name,age,height_cm,weight_kg,club,wage_eur,pace,shooting,passing,dribbling,defending,gk_diving,gk_handling,gk_kicking,gk_speed,gk_positioning
10948,M. Ingram,24,190,82,Queens Park Rangers,2000,,,,,,68,63,60,37,62
10949,M. Mandron,23,191,82,Colchester United,4000,61,60,47,63,44,,,,,
10950,J. Hamilton,24,189,75,Dundee FC,1000,,,,,,66,60,55,46,65
10951,N. Neidhart,23,177,68,VfL Sportfreunde Lotte,1000,75,40,54,55,59,,,,,
10952,M. Desler,23,184,73,Odense Boldklub,3000,78,58,59,66,59,,,,,
10953,V. Milke,23,182,72,QuerÃ©taro,2000,50,46,53,56,63,,,,,
10954,J. HÃ¸jbjerg,23,188,78,Esbjerg fB,2000,,,,,,68,65,66,49,63
10955,M. Uhre,23,188,89,BrÃ¸ndby IF,6000,85,60,46,64,34,,,,,
10956,M. Qasem,23,176,77,Al Ittihad,6000,76,56,55,68,58,,,,,
10957,A. Busin,22,175,65,AS Nancy Lorraine,2000,75,58,57,67,33,,,,,
10958,L. Jensen,23,184,75,Vendsyssel FF,2000,85,52,53,66,34,,,,,
10959,O. Ãlvarez,23,178,78,Patriotas BoyacÃ¡ FC,1000,82,58,51,68,20,,,,,
10960,O. Custodio,23,179,76,FC Luzern,3000,67,48,60,66,58,,,,,
10961,M. PepiÄ,22,178,77,FC Hansa Rostock,1000,66,51,61,67,58,,,,,
10962,S. Vecchia,23,183,80,IK Sirius,1000,77,53,59,67,35,,,,,
10963,P. Dziczek,20,179,70,Piast Gliwice,1000,62,47,59,64,61,,,,,
10964,D. Parker,22,175,66,1. FSV Mainz 05,5000,79,57,57,69,37,,,,,
10965,M. Wieteska,21,187,77,Legia Warszawa,2000,59,33,44,41,62,,,,,
10966,M. Greve,23,188,77,Odense Boldklub,3000,73,57,61,63,51,,,,,
10967,C. Roberts,22,175,71,Swansea City,5000,69,30,51,61,64,,,,,
10968,J. Aspropotamitis,22,188,76,Central Coast Mariners,1000,51,23,44,39,62,,,,,
10969,T. Vialla,22,179,75,AC Ajaccio,2000,70,60,61,68,40,,,,,
10970,TarÃ­n,21,183,80,CD Legan�s,4000,70,33,47,48,60,,,,,
10971,M. Caufriez,21,185,84,Waasland-Beveren,2000,53,25,45,46,63,,,,,
10972,G. Rivas,22,170,67,San Luis de Quillota,1000,69,56,60,66,51,,,,,
10973,A. Moreno,22,175,65,Deportes Iquique,1000,72,35,54,55,60,,,,,
10974,T. Kadewere,22,183,72,Le Havre AC,2000,77,61,57,69,37,,,,,
10975,M. ÃzyÄ±ldÄ±rÄ±m,23,180,75,Kayserispor,3000,66,33,45,56,63,,,,,
10976,F. Mayembo,22,184,88,Le Havre AC,2000,51,33,42,41,62,,,,,
10977,Hong Jeong Un,23,187,76,Daegu FC,1000,59,37,56,49,61,,,,,
10978,Lee Sang Heon,20,178,67,Jeonnam Dragons,2000,71,60,53,66,45,,,,,
10979,M. Wachs,22,180,76,SV Wehen Wiesbaden,2000,73,50,61,64,57,,,,,
10980,N. Jambor,22,189,76,Rio Ave FC,2000,67,44,61,66,61,,,,,
10981,R. Edwards,22,175,66,Chicago Fire,2000,81,55,60,68,58,,,,,
10982,Ãlex Craninx,22,194,78,Molde FK,1000,,,,,,66,70,68,36,58
10983,Jean Carlos,22,185,80,Granada CF,2000,66,56,65,67,38,,,,,
10984,A. PoÃºngouras,22,183,77,Panathinaikos FC,1000,62,41,42,44,65,,,,,
10985,Pablo VÃ¡zquez,23,185,82,Granada CF,2000,46,30,43,38,65,,,,,
10986,You Ju An,19,176,69,Suwon Samsung Bluewings,1000,73,60,59,62,37,,,,,
10987,J. Hayes,23,183,75,FC Dallas,2000,71,44,62,67,58,,,,,
10988,A. Danladi,22,178,77,Minnesota United FC,2000,79,63,54,65,39,,,,,
10989,Pablo FernÃ¡ndez,21,192,85,Real Sporting de Gij�n,2000,65,66,51,53,36,,,,,
10990,M. DembÃ©lÃ©,21,184,75,AS Nancy Lorraine,2000,76,65,46,60,22,,,,,
10991,T. Chahed,22,184,72,1. FC Magdeburg,3000,80,53,58,68,25,,,,,
10992,J. Schryvers,21,181,73,Waasland-Beveren,2000,68,36,58,60,61,,,,,
10993,M. Okugawa,22,176,67,Holstein Kiel,6000,71,59,59,65,28,,,,,
10994,E. Pantelakis,23,189,83,Panathinaikos FC,1000,57,32,45,37,65,,,,,
10995,M. Ellingsen,23,180,75,Molde FK,2000,60,57,63,65,50,,,,,
10996,A. Absalem,21,175,70,FC Groningen,2000,68,34,48,62,64,,,,,
10997,L. Ferroni,22,170,68,Newell's Old Boys,3000,72,32,50,61,60,,,,,
10998,S. Lorenz,21,186,85,TSV 1860 MÃ¼nchen,3000,69,29,49,50,62,,,,,
10999,P. Owusu,21,190,87,DSC Arminia Bielefeld,3000,73,62,44,53,36,,,,,
11000,JoÃ£o Mendes,23,183,73,CD Tondela,1000,69,55,65,66,46,,,,,
11001,S. Coulibaly,23,193,79,Dijon FCO,3000,54,38,44,49,63,,,,,
11002,S. Chilunda,19,177,69,CD Tenerife,1000,84,63,52,66,32,,,,,
11003,S. Svarnas,23,183,76,AEK Athens,1000,64,36,41,44,65,,,,,
11004,L. Zima,24,194,82,Livorno,2000,,,,,,68,59,63,43,61
11005,B. Potts,23,188,81,Barnsley,3000,69,59,61,63,55,,,,,
11006,A. Madu,24,186,86,Al Nassr,6000,46,26,41,37,62,,,,,
11007,D. Geissler,24,171,71,TSV Hartberg,2000,69,59,60,67,52,,,,,
11008,J. Hiwula,23,178,76,Coventry City,3000,81,61,54,65,26,,,,,
11009,S. Gregersen,23,191,83,Molde FK,2000,67,43,39,38,63,,,,,
11010,Moi Delgado,24,173,60,Real Valladolid CF,3000,70,35,58,56,60,,,,,
11011,D. Ball,22,185,75,Aberdeen,6000,60,41,53,56,62,,,,,
11012,D. Slamar,23,187,85,FC Carl Zeiss Jena,1000,52,25,41,38,64,,,,,
11013,S. Mmaee,21,181,83,Sint-Truidense VV,2000,71,32,48,54,61,,,,,
11014,F. BÃ¸rsting,23,183,74,Aalborg BK,3000,71,59,57,65,54,,,,,
11015,A. Monsecour,22,176,70,Sporting Lokeren,3000,68,28,51,55,64,,,,,
11016,M. Pinto,24,173,73,Club Atlético Lanús,3000,76,38,55,61,60,,,,,
11017,U. ÃakÄ±r,22,188,82,Trabzonspor,4000,,,,,,64,62,64,43,60
11018,F. Ayaz,23,180,73,Dalkurd FF,1000,75,57,58,70,33,,,,,
11019,B. Karamoko,23,195,90,FK Haugesund,1000,51,29,39,39,62,,,,,
11020,R. Williams,23,180,77,Atlanta United,2000,80,65,48,62,25,,,,,
11021,T. Tekie,21,175,59,Ãstersunds FK,3000,66,47,64,71,48,,,,,
11022,D. Niepsuj,22,183,76,PogoÅ Szczecin,1000,75,45,55,60,62,,,,,
11023,N. Mason,21,180,78,Doncaster Rovers,2000,61,43,62,63,62,,,,,
11024,S. Sarr,22,196,86,FC Lorient,1000,61,61,57,60,62,,,,,
11025,J. BÃ¡ez,23,178,74,Cosenza,10000,70,62,53,69,29,,,,,
11026,M. Ngombo,23,191,84,Ascoli,1000,76,63,44,62,24,,,,,
11027,V. Tranberg,21,190,76,Ãrebro SK,2000,58,27,42,46,64,,,,,
11028,P. Tietz,20,190,81,FC Carl Zeiss Jena,3000,55,61,49,62,32,,,,,
11029,B. Atik,23,170,72,SG Dynamo Dresden,4000,71,54,59,70,32,,,,,
11030,J. Bruijn,21,171,67,SC Heerenveen,2000,56,44,67,67,53,,,,,
11031,V. Ramis,23,181,78,Godoy Cruz,3000,61,62,47,64,26,,,,,
11032,R. Cepeda,24,168,66,Club Deportes Temuco,1000,58,44,61,65,61,,,,,
11033,V. SelimoviÄ,21,190,79,FC Metz,1000,43,28,43,54,61,,,,,
11034,E. Serje,22,178,72,Junior FC,1000,62,47,53,61,60,,,,,
11035,M. Munetsi,22,188,83,Orlando Pirates,1000,67,37,51,47,66,,,,,
11036,Imanol GarcÃ­a,22,182,73,CA Osasuna,2000,63,55,58,65,58,,,,,
11037,K. Madu,22,174,80,SV Zulte-Waregem,3000,77,54,62,69,60,,,,,
11038,L. Faye,20,170,79,Vitesse,2000,72,37,50,63,63,,,,,
11039,J. RodrÃ­guez,22,171,61,Club LeÃ³n,5000,68,44,60,59,61,,,,,
11040,E. Pinnock,25,192,79,Barnsley,3000,67,28,47,53,63,,,,,
11041,L. Wing,23,180,75,Middlesbrough,10000,67,57,64,66,48,,,,,
11042,L. Angulo,22,171,70,Independiente MedellÃ­n,1000,69,58,56,61,57,,,,,
11043,H. Onaga,23,171,65,V-Varen Nagasaki,1000,74,52,59,67,33,,,,,
11044,H. Petryk,23,182,80,San Martin de TucumÃ¡n,2000,69,31,50,65,62,,,,,
11045,Jauregi,21,184,81,Levante UD,2000,59,64,44,61,24,,,,,
11046,T. Hilliard-Arce,22,185,79,LA Galaxy,2000,64,24,36,40,62,,,,,
11047,C. Baird,22,178,73,Real Salt Lake,2000,73,62,52,60,33,,,,,
11048,L. Argudo,22,175,68,Columbus Crew SC,2000,73,56,60,66,45,,,,,
11049,T. Mokoena,21,176,72,South Africa,0,73,44,63,65,49,,,,,
11050,A. ÄermÃ¡k,23,181,75,Viktoria PlzeÅ,1000,61,50,61,65,36,,,,,
11051,I. Sankhon,22,177,72,Sint-Truidense VV,2000,70,49,62,64,60,,,,,
11052,M. Amundsen,25,185,80,LillestrÃ¸m SK,1000,75,46,52,50,62,,,,,
11053,M. Crooks,24,192,72,Northampton Town,3000,67,54,57,63,60,,,,,
11054,A. Affane,24,174,70,IFK GÃ¶teborg,1000,69,62,64,73,51,,,,,
11055,S. Sandberg,24,186,77,Hammarby IF,1000,71,37,52,57,62,,,,,
11056,T. Vincensini,24,184,79,Valenciennes FC,1000,,,,,,62,63,56,57,61
11057,B. MagaÃ±a,24,186,87,U.N.A.M.,3000,,,,,,62,66,58,54,63
11058,M. Cebula,22,177,65,Korona Kielce,1000,71,56,61,67,53,,,,,
11059,M. Sarr,23,189,83,VfR Aalen,1000,63,39,56,58,64,,,,,
11060,B. KwiecieÅ,24,186,80,Jagiellonia BiaÅystok,2000,65,50,54,57,63,,,,,
11061,C. Camps,22,180,75,Rochdale,1000,71,64,64,64,55,,,,,
11062,K. Yeboah,24,182,74,S.C. Fortuna K�ln,1000,82,62,52,66,33,,,,,
11063,J. MartÃ­nez,24,183,79,Envigado FC,1000,,,,,,65,62,62,41,65
11064,J. Wright,23,193,82,Doncaster Rovers,2000,43,29,44,54,64,,,,,
11065,A. Schlager,22,184,77,LASK Linz,2000,,,,,,65,61,59,28,63
11066,C. Brunner,24,180,75,DSC Arminia Bielefeld,3000,65,56,57,62,64,,,,,
11067,F. Ruberto,25,184,80,FC Thun,2000,,,,,,68,65,64,43,60
11068,M. Valjent,22,186,83,RCD Mallorca,3000,66,36,53,63,61,,,,,
11069,A. Camigliano,23,188,82,Cittadella,1000,49,16,30,35,66,,,,,
11070,T. Holmes-Dennis,22,177,73,Bristol Rovers,2000,76,38,56,63,60,,,,,
11071,A. Al Shammari,24,188,60,Al Ittihad,6000,60,38,49,53,64,,,,,
11072,F. Mendy,24,185,80,Red Star FC,1000,69,31,39,45,61,,,,,
11073,M. Lorenzen,23,188,86,ADO Den Haag,2000,86,64,54,66,32,,,,,
11074,A. Mandrea,21,186,78,Angers SCO,2000,,,,,,68,56,58,45,60
11075,N. Thomas,23,178,80,Notts County,3000,86,60,55,67,37,,,,,
11076,Ryu Seung Woo,24,172,68,Jeju United FC,1000,76,61,53,70,44,,,,,
11077,N. Losada,25,185,79,Deportivo Pasto,1000,,,,,,70,55,60,40,58
11078,Zhao Yuhao,25,180,79,Hebei China Fortune FC,3000,63,38,52,55,63,,,,,
11079,O. Khan,21,175,71,Mansfield Town,3000,78,60,60,66,38,,,,,
11080,T. James,22,180,75,Yeovil Town,2000,73,49,57,62,62,,,,,
11081,C. MacGillivray,25,188,78,Portsmouth,2000,,,,,,65,62,66,50,61
11082,A. Jones,23,185,73,Bradford City,3000,67,61,54,65,36,,,,,
11083,G. AlanÃ­s,24,186,73,Belgrano de CÃ³rdoba,3000,70,50,60,64,42,,,,,
11084,G. Zampano,24,177,70,Venezia FC,1000,73,51,62,63,59,,,,,
11085,L. Gonnelli,25,183,72,Livorno,1000,59,26,37,43,62,,,,,
11086,G. Bijl,22,180,76,FC Emmen,1000,69,50,59,63,58,,,,,
11087,D. Payne,22,182,70,Excelsior,1000,75,37,51,60,63,,,,,
11088,T. Salquist,23,190,82,Waasland-Beveren,2000,56,24,38,37,64,,,,,
11089,D. Kiki,24,180,76,Stade Brestois 29,2000,75,51,57,62,60,,,,,
11090,Alberto Varo,25,191,83,CD Lugo,2000,,,,,,61,63,64,40,62
11091,D. MikanoviÄ,24,174,72,Aarhus GF,3000,81,40,52,64,59,,,,,
11092,C. Johnson,21,180,71,Accrington Stanley,1000,70,46,58,62,60,,,,,
11093,T. Nishimura,21,178,70,PFC CSKA Moscow,1000,79,64,57,65,22,,,,,
11094,T. Kanamori,24,171,74,Kashima Antlers,3000,90,58,53,71,30,,,,,
11095,S. Camara,25,190,85,Le Havre AC,2000,47,30,37,32,63,,,,,
11096,T. Oude Kotte,22,184,80,Excelsior,1000,57,50,58,55,64,,,,,
11097,S. Ngezana,20,185,77,Kaizer Chiefs,1000,70,25,34,38,67,,,,,
11098,O. Fane,24,193,80,Oldham Athletic,3000,68,46,54,59,61,,,,,
11099,F. Ãvila,24,179,70,Patriotas BoyacÃ¡ FC,1000,79,39,62,70,57,,,,,
11100,R. Shindo,22,183,74,Hokkaido Consadole Sapporo,1000,67,23,36,36,63,,,,,
11101,C. Greger,21,193,82,SpVgg Unterhaching,1000,54,28,36,37,63,,,,,
11102,M. Seegert,24,186,77,SV Sandhausen,1000,65,34,44,52,62,,,,,
11103,M. FaÅ¡ko,23,183,76,Eintracht Braunschweig,3000,78,54,66,66,61,,,,,
11104,S. BÃ¶sel,23,180,66,SG Sonnenhof GroÃaspach,1000,67,54,57,62,51,,,,,
11105,M. Biankadi,23,181,78,FC Hansa Rostock,1000,74,53,58,62,62,,,,,
11106,I. JukiÄ,22,176,69,Korona Kielce,1000,76,59,59,64,29,,,,,
11107,K. Kabran,24,182,82,IK Start,1000,77,63,58,66,40,,,,,
11108,H. Morita,23,177,74,Kawasaki Frontale,2000,71,44,52,64,61,,,,,
11109,Catena,23,194,80,CF Reus Deportiu,2000,61,29,38,40,65,,,,,
11110,Bura,22,183,77,CD Aves,2000,67,56,56,64,59,,,,,
11111,R. Lamie,25,188,85,Livingston FC,2000,65,24,42,48,61,,,,,
11112,J. Donisa,24,184,76,Red Star FC,2000,74,64,60,64,38,,,,,
11113,A. Parmak,23,176,70,Trabzonspor,6000,76,55,60,68,34,,,,,
11114,L. Gil,24,177,70,Houston Dynamo,2000,58,56,65,67,46,,,,,
11115,J. Bond,25,193,84,West Bromwich Albion,5000,,,,,,65,61,61,47,62
11116,J. McBean,23,183,79,Colorado Rapids,2000,56,62,47,60,32,,,,,
11117,M. SÃ¶derqvist,25,176,70,Kalmar FF,1000,85,61,53,67,31,,,,,
11118,H. Silva,26,176,77,Defensa y Justicia,3000,66,27,48,50,63,,,,,
11119,J. JÃ¸nsson,25,182,78,Atiker Konyaspor,4000,74,43,57,55,64,,,,,
11120,Felipe,25,175,66,AD AlcorcÃ³n,2000,63,39,60,61,61,,,,,
11121,J. Espericueta,23,178,77,Puebla FC,9000,61,61,70,66,51,,,,,
11122,Kim Won Sik,26,186,76,FC Seoul,2000,71,36,52,49,62,,,,,
11123,J. Bolton,23,180,75,Shrewsbury,2000,80,35,51,61,60,,,,,
11124,C. Pym,23,182,70,Exeter City,2000,,,,,,64,63,65,46,62
11125,J. Roberts,24,181,71,Ipswich Town,2000,80,59,59,64,46,,,,,
11126,P. Charruau,24,187,86,Red Star FC,1000,,,,,,66,61,58,48,64
11127,Leonardo,25,189,77,Portimonense SC,2000,,,,,,62,62,62,44,62
11128,G. Williams,22,172,73,Forest Green Rovers,3000,74,60,56,67,26,,,,,
11129,T. Anderson,24,193,83,Doncaster Rovers,2000,36,33,38,34,61,,,,,
11130,S. Rudol,23,183,77,PogoÅ Szczecin,1000,73,35,53,49,62,,,,,
11131,D. Daniels,24,185,91,Blackpool,2000,68,28,39,36,64,,,,,
11132,B. Jopek,24,183,77,Hallescher FC,1000,72,57,66,69,48,,,,,
11133,S. Henriksen,26,185,79,Vendsyssel FF,3000,62,32,47,52,62,,,,,
11134,J. Nilsson,24,183,78,IF Elfsborg,1000,56,31,47,49,61,,,,,
11135,D. Wein,24,185,81,TSV 1860 MÃ¼nchen,2000,61,45,61,50,60,,,,,
11136,K. Angielski,22,177,70,WisÅa PÅock,2000,71,64,56,65,26,,,,,
11137,S. Lundholm,24,180,75,IK Sirius,1000,76,49,60,70,41,,,,,
11138,D. Serna,24,170,63,Colorado Rapids,2000,77,63,58,64,39,,,,,
11139,E. CÃ³rdoba,24,175,72,AtlÃ©tico Huila,1000,86,28,55,61,58,,,,,
11140,J. RodrÃ­guez,25,180,70,Once Caldas,1000,67,61,63,60,43,,,,,
11141,L. RodrÃ­guez,24,168,71,Club AtlÃ©tico Tigre,2000,74,47,62,69,60,,,,,
11142,K. RendÃ³n,25,182,74,ItagÃ¼Ã­ Leones FC,1000,75,57,65,63,55,,,,,
11143,O. Kurt,23,174,65,S.C. Fortuna K�ln,1000,70,52,61,68,57,,,,,
11144,G. Karlen,25,186,79,NeuchÃ¢tel Xamax,2000,69,63,50,57,32,,,,,
11145,B. Ndoye,24,187,80,FC Sion,5000,59,61,56,58,58,,,,,
11146,C. Stanko,24,180,81,SC Freiburg,4000,50,45,54,62,62,,,,,
11147,M. Koj,24,188,81,GÃ³rnik Zabrze,1000,62,39,54,54,63,,,,,
11148,A. Noppert,24,203,94,Foggia,1000,,,,,,66,61,62,48,65
11149,A. Ingegneri,26,184,78,Palermo,1000,62,30,41,40,65,,,,,
11150,P. JaroszyÅski,23,184,77,Chievo Verona,3000,72,43,54,55,63,,,,,
11151,A. Al Dohaim,24,182,75,Al Ittihad,6000,67,42,45,49,62,,,,,
11152,No Dong Geon,26,192,88,Suwon Samsung Bluewings,2000,,,,,,66,57,65,42,60
11153,Kim Shin,23,180,73,Gyeongnam FC,2000,67,60,54,62,26,,,,,
11154,L. Kinsella,22,175,75,Walsall,2000,75,49,60,63,61,,,,,
11155,N. Fazzi,23,183,78,Livorno,4000,67,44,59,64,59,,,,,
11156,B. Renneke,25,176,73,VfL OsnabrÃ¼ck,1000,77,55,62,69,57,,,,,
11157,O. Sowunmi,22,199,93,Yeovil Town,2000,63,34,38,37,62,,,,,
11158,H. Matynia,22,181,70,PogoÅ Szczecin,1000,79,39,48,63,61,,,,,
11159,B. VÃ©csei,24,185,80,FC Lugano,2000,56,61,67,69,49,,,,,
11160,Luis Rioja,24,173,65,UD AlmerÃ­a,2000,83,54,56,68,31,,,,,
11161,Li Ang,24,188,88,Jiangsu Suning FC,4000,55,55,54,58,63,,,,,
11162,L. Ndao,23,178,76,Waasland-Beveren,3000,87,62,56,64,48,,,,,
11163,A. RodrÃ­guez,25,176,74,Independiente Santa Fe,11000,82,65,62,65,37,,,,,
11164,D. Nazon,24,182,87,Sint-Truidense VV,3000,78,63,46,65,24,,,,,
11165,M. Ajani,24,188,86,Hallescher FC,1000,84,52,57,63,53,,,,,
11166,Kako Sanz,25,181,70,CD Numancia,5000,52,43,63,62,59,,,,,
11167,O. ÃzenÃ§,25,190,85,Antalyaspor,3000,,,,,,62,63,62,50,65
11168,S. Leyton,25,177,68,CD Everton de ViÃ±a del Mar,1000,67,60,60,63,60,,,,,
11169,T. Alfaro,25,188,86,Seattle Sounders FC,2000,61,25,45,51,62,,,,,
11170,J. Yaro,24,180,74,Philadelphia Union,2000,76,39,47,54,63,,,,,
11171,R. Yamanaka,25,171,65,Yokohama F. Marinos,1000,69,32,59,66,58,,,,,
11172,A. Al Suwat,23,168,57,Al Taawoun,4000,66,59,59,66,44,,,,,
11173,Y. Ito,24,176,68,Kashima Antlers,2000,67,30,57,57,61,,,,,
11174,K. Tezuka,22,176,66,Kashiwa Reysol,2000,73,49,63,64,56,,,,,
11175,R. Harakawa,24,175,72,Sagan Tosu,1000,80,58,62,68,53,,,,,
11176,P. Yrizar,20,184,71,QuerÃ©taro,2000,76,61,53,67,24,,,,,
11177,A. Masuyama,21,173,72,Vissel Kobe,2000,85,50,51,69,23,,,,,
11178,D. Stanese,24,188,80,FC Energie Cottbus,1000,56,37,55,56,60,,,,,
11179,D. Stec,24,179,70,PogoÅ Szczecin,1000,72,48,55,64,59,,,,,
11180,Y. Segawa,24,170,67,Kashiwa Reysol,2000,85,62,57,62,27,,,,,
11181,L. Parunashvili,25,181,72,Esbjerg fB,2000,58,51,62,60,60,,,,,
11182,S. Mai,24,195,93,Hallescher FC,1000,34,28,30,29,63,,,,,
11183,L. Schnellbacher,24,180,76,VfR Aalen,1000,80,63,49,68,25,,,,,
11184,J. Fehr,23,176,70,SG Sonnenhof GroÃaspach,1000,83,51,56,69,47,,,,,
11185,Marcel,25,187,79,Portimonense SC,2000,57,41,55,53,61,,,,,
11186,V. De Marco,25,182,73,Lech PoznaÅ,2000,64,23,43,65,59,,,,,
11187,Allef,23,174,72,VitÃ³ria de SetÃºbal,2000,63,65,46,67,23,,,,,
11188,T. MÃ¼ller,23,188,79,1. FC Magdeburg,3000,67,26,42,40,62,,,,,
11189,I. Paro,23,184,79,Chamois Niortais Football Club,1000,66,30,52,51,64,,,,,
11190,B. Hansen,24,190,73,FC NordsjÃ¦lland,3000,66,28,39,45,64,,,,,
11191,D. Kvande,23,189,78,Ranheim Fotball,1000,55,45,63,57,63,,,,,
11192,G. Guerra,25,183,75,Club AtlÃ©tico HuracÃ¡n,1000,58,65,55,63,24,,,,,
11193,D. PeriÄ,23,197,84,Dinamo Zagreb,1000,59,28,29,31,64,,,,,
11194,K. Furuhashi,23,170,63,Vissel Kobe,2000,76,60,57,66,26,,,,,
11195,R. Sandberg,27,191,80,StabÃ¦k Fotball,1000,,,,,,65,60,58,33,63
11196,M. Connolly,26,185,77,Crawley Town,2000,50,22,49,43,63,,,,,
11197,Fran GarcÃ­a,25,175,65,Albacete BP,2000,77,28,49,60,59,,,,,
11198,C. Winchester,25,183,77,Forest Green Rovers,4000,73,60,63,67,57,,,,,
11199,R. Jansson,26,187,87,AIK,2000,61,28,52,53,62,,,,,
11200,J. Allansson,25,175,69,Randers FC,3000,58,47,66,67,53,,,,,
11201,M. ChacÃ³n,24,175,72,FC Emmen,2000,73,48,60,66,59,,,,,
11202,Alex RodrÃ­guez,24,184,78,Motherwell,2000,59,51,60,65,60,,,,,
11203,K. Morris,24,178,71,Walsall,2000,77,58,58,66,50,,,,,
11204,C. Brown,24,174,69,Melbourne Victory,2000,75,44,58,63,61,,,,,
11205,J. Donacien,24,183,75,Ipswich Town,1000,80,34,49,54,62,,,,,
11206,L. HÃ¤gg-Johansson,23,189,79,Kalmar FF,1000,,,,,,66,60,63,39,63
11207,M. BÃ¼rki,24,181,79,SV Zulte-Waregem,3000,54,25,40,39,63,,,,,
11208,B. Stuver,27,191,81,New York City FC,1000,,,,,,67,64,62,46,62
11209,M. Bravo,25,173,72,San Luis de Quillota,1000,79,39,49,53,60,,,,,
11210,R. Miller,26,190,84,CD Feirense,3000,50,38,43,42,65,,,,,
11211,O. Threlkeld,24,182,75,Waasland-Beveren,2000,68,47,58,59,63,,,,,
11212,L. Rinaldi,24,180,75,Tiburones Rojos de Veracruz,2000,71,62,54,64,24,,,,,
11213,B. Kuipers,23,180,74,ADO Den Haag,2000,66,43,59,59,62,,,,,
11214,R. Brown,22,175,78,Forest Green Rovers,3000,80,55,61,66,49,,,,,
11215,H. Kamara,24,168,67,Stade de Reims,4000,75,58,58,65,41,,,,,
11216,U. Saltnes,25,187,78,FK BodÃ¸/Glimt,1000,68,61,63,62,62,,,,,
11217,P. GoluboviÄ,23,179,72,KV Kortrijk,3000,65,26,55,59,61,,,,,
11218,Z. Gordon,25,180,77,Hamilton Academical FC,2000,78,33,47,61,61,,,,,
11219,P. MÃ¼ller,23,175,74,SC PreuÃen MÃ¼nster,1000,80,58,58,67,32,,,,,
11220,B. Gschweidl,22,178,73,Wolfsberger AC,3000,71,63,39,61,22,,,,,
11221,D. Parra,26,176,72,Patriotas BoyacÃ¡ FC,1000,60,38,49,57,63,,,,,
11222,K. Anderson,23,178,71,Swindon Town,3000,80,66,51,67,21,,,,,
11223,M. Khubrani,24,181,68,Al Qadisiyah,4000,54,24,37,44,64,,,,,
11224,C. Schoissengeyr,23,195,92,FK Austria Wien,3000,38,20,38,32,63,,,,,
11225,M. Maouche,25,180,70,Oldham Athletic,4000,68,54,64,64,53,,,,,
11226,D. Bergqvist,25,185,87,Ãstersunds FK,1000,55,31,50,54,58,,,,,
11227,K. Fisher,24,183,78,Montreal Impact,2000,74,23,40,36,59,,,,,
11228,M. Suzuki,24,185,74,V-Varen Nagasaki,1000,77,61,47,65,18,,,,,
11229,C. Togashi,24,178,73,FC Tokyo,2000,74,60,45,63,27,,,,,
11230,Y. Kobayashi,23,172,60,Shonan Bellmare,2000,72,49,52,62,58,,,,,
11231,J. Chancellor,26,198,86,Venezuela,0,54,30,33,39,63,,,,,
11232,MartÃ­nez,25,188,80,Granada CF,4000,56,36,43,47,63,,,,,
11233,P. Velasco,25,173,67,Ecuador,0,74,29,50,62,62,,,,,
11234,M. ÄosiÄ,24,191,88,FK Haugesund,1000,50,37,44,47,61,,,,,
11235,S. Mamba,24,177,75,FC Energie Cottbus,1000,90,62,44,62,26,,,,,
11236,MarcÃ£o,22,188,79,C.S. Mar�timo,2000,46,27,37,41,64,,,,,
11237,Ricardo Rodrigues,23,174,67,CD Aves,3000,73,60,54,65,28,,,,,
11238,K. Shirai,24,165,63,Hokkaido Consadole Sapporo,1000,80,57,58,69,30,,,,,
11239,F. Kastrati,26,180,77,Kristiansund BK,1000,81,61,53,66,41,,,,,
11240,M. Bakenga,25,181,77,TromsÃ¸ IL,1000,77,59,52,66,38,,,,,
11241,S. Rafn,26,172,70,LillestrÃ¸m SK,1000,77,49,63,65,57,,,,,
11242,B. Reeves,26,172,67,Charlton Athletic,3000,73,62,59,68,53,,,,,
11243,G. Ãlvarez,26,185,80,Al Hazem,3000,64,66,43,55,25,,,,,
11244,M. Hvilsom,25,185,82,SÃ¸nderjyskE,3000,68,61,51,58,39,,,,,
11245,B. Uaferro,26,191,88,S.C. Fortuna K�ln,1000,62,36,43,48,62,,,,,
11246,R. Allsop,26,189,80,Wycombe Wanderers,2000,,,,,,65,57,65,42,61
11247,S. Walker,26,198,78,Reading,5000,,,,,,67,62,59,43,64
11248,R. McDonald,26,191,82,AFC Wimbledon,2000,58,29,47,54,62,,,,,
11249,A. Ãzer,25,189,80,Fortuna Sittard,1000,,,,,,66,64,62,49,63
11250,R. Atassi,27,184,81,AS BÃ©ziers,1000,65,27,51,45,61,,,,,
11251,J. Faucher,26,174,68,Red Star FC,2000,70,65,52,65,24,,,,,
11252,Pak Kwang Ryong,25,188,83,SKN St. PÃ¶lten,4000,69,61,56,58,43,,,,,
11253,B. McNamee,26,181,78,Cork City,1000,74,57,61,66,46,,,,,
11254,A. Henley,24,178,78,Real Salt Lake,2000,75,39,54,62,62,,,,,
11255,T. Hopper,24,186,76,Southend United,2000,62,61,50,61,24,,,,,
11256,D. Berntsen,25,175,65,TromsÃ¸ IL,1000,68,64,62,68,42,,,,,
11257,C. Reilly,24,185,78,Gillingham,2000,56,60,63,60,61,,,,,
11258,P. Keita,26,192,79,Waasland-Beveren,3000,63,33,52,58,64,,,,,
11259,Z. AlomeroviÄ,27,187,85,Lechia GdaÅsk,2000,,,,,,64,60,64,37,60
